Pipeline,Hardware,Build,Platform,OS,buildinfo.project,buildinfo.type,concurrency,buildinfo.time,Ignore?,Machine,datetime,buildinfo.command.0,buildinfo.command.1,VM type,storage,environment.release,environment.initial_cpu.physical_cores,environment.initial_cpu.total_cores,environment.initial_cpu.frequency,environment.initial_memory.total
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wikipediawithPython,Swift,0,174.407,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wikipediawithPython,Swift,0,173.69,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wikipediawithPython,Swift,0,184.638,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wikipediawithPython,Swift,0,190.124,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wikipediawithPython,Swift,0,193.278,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wikipediawithPython,Swift,0,190.049,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,wikipedia,Swift,0,209.94149017333984,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wikipedia,Swift,0,171.32052898406982,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wikipedia,Swift,0,170.17359685897827,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wikipedia,Swift,0,171.61186599731445,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wikipedia,Swift,0,169.95023584365845,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wikipedia,Swift,0,169.1880693435669,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wikipedia,Swift,0,180.28701877593994,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wikipedia,Swift,0,185.8600151538849,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wikipedia,Swift,0,188.51549291610718,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wikipedia,Swift,0,185.24803924560547,,macpro-5,TueJun2205245PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wikipediawithPython,Swift,0,179.648,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wikipediawithPython,Swift,0,174.129,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wikipediawithPython,Swift,0,176.28,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wikipediawithPython,Swift,0,176.461,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wikipediawithPython,Swift,0,177.462,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wikipediawithPython,Swift,0,184.374,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wikipediawithPython,Swift,0,194.175,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wikipediawithPython,Swift,0,191.667,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wikipediawithPython,Swift,0,192.034,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,wikipedia,Swift,0,209.1333990097046,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wikipedia,Swift,0,175.3634889125824,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wikipedia,Swift,0,169.78408694267273,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wikipedia,Swift,0,171.9039590358734,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wikipedia,Swift,0,171.86630392074585,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wikipedia,Swift,0,172.936518907547,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wikipedia,Swift,0,180.0169758796692,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wikipedia,Swift,0,189.4102132320404,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wikipedia,Swift,0,186.58805894851685,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wikipedia,Swift,0,187.34501719474792,,macpro-6,WedJun3004921PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wire_ioswithPython,Swift,0,224.359,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wire_ioswithPython,Swift,0,223.891,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wire_ioswithPython,Swift,0,224.75,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wire_ioswithPython,Swift,0,225.742,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wire_ioswithPython,Swift,0,249.124,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wire_ioswithPython,Swift,0,247.868,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wire_ioswithPython,Swift,0,247.195,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wire_ioswithPython,Swift,0,248.339,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wire_ioswithPython,Swift,0,248.151,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,wire_ios,Swift,0,297.52372884750366,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wire_ios,Swift,0,219.69942092895508,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wire_ios,Swift,0,219.25399017333984,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wire_ios,Swift,0,219.5630807876587,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wire_ios,Swift,0,221.09407806396484,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wire_ios,Swift,0,244.08131766319275,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wire_ios,Swift,0,242.49935221672058,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wire_ios,Swift,0,242.26202297210693,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wire_ios,Swift,0,243.40869808197021,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wire_ios,Swift,0,242.99826216697693,,macpro-5,TueJun2213645PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wire_ioswithPython,Swift,0,225.533,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wire_ioswithPython,Swift,0,223.779,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wire_ioswithPython,Swift,0,225.196,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wire_ioswithPython,Swift,0,224.448,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wire_ioswithPython,Swift,0,246.723,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wire_ioswithPython,Swift,0,244.884,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wire_ioswithPython,Swift,0,244.413,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wire_ioswithPython,Swift,0,244.33,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wire_ioswithPython,Swift,0,245.885,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,wire_ios,Swift,0,294.6535029411316,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wire_ios,Swift,0,220.88395714759827,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wire_ios,Swift,0,219.11512899398804,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wire_ios,Swift,0,219.96300196647644,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wire_ios,Swift,0,219.81074213981628,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wire_ios,Swift,0,241.67276310920715,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wire_ios,Swift,0,239.67420101165771,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wire_ios,Swift,0,239.47409081459045,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wire_ios,Swift,0,239.51965188980103,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wire_ios,Swift,0,240.79263591766357,,macpro-6,WedJun3013346PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wwdcwithPython,Swift,0,29.953,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wwdcwithPython,Swift,0,29.646,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wwdcwithPython,Swift,0,29.772,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wwdcwithPython,Swift,0,31.242,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wwdcwithPython,Swift,0,30.552,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wwdcwithPython,Swift,0,30.133,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wwdcwithPython,Swift,0,31.212,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wwdcwithPython,Swift,0,31.967,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wwdcwithPython,Swift,0,29.176,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,wwdc,Swift,0,70.93929600715637,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wwdc,Swift,0,27.615140199661255,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wwdc,Swift,0,27.34032106399536,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wwdc,Swift,0,27.478240966796875,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wwdc,Swift,0,28.971083164215088,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wwdc,Swift,0,28.303375720977783,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wwdc,Swift,0,27.833860874176025,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wwdc,Swift,0,28.97147798538208,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wwdc,Swift,0,29.55392289161682,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wwdc,Swift,0,26.900625944137573,,macpro-5,TueJun2225257PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wwdcwithPython,Swift,0,29.591,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wwdcwithPython,Swift,0,29.791,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wwdcwithPython,Swift,0,31.206,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wwdcwithPython,Swift,0,29.709,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wwdcwithPython,Swift,0,29.285,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wwdcwithPython,Swift,0,30.236,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wwdcwithPython,Swift,0,31.541,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wwdcwithPython,Swift,0,30.146,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wwdcwithPython,Swift,0,30.019,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,wwdc,Swift,0,63.70597195625305,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,wwdc,Swift,0,27.334069967269897,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,wwdc,Swift,0,27.512371301651,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,wwdc,Swift,0,28.99070715904236,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,wwdc,Swift,0,27.43660616874695,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,wwdc,Swift,0,27.005794048309326,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,wwdc,Swift,0,28.029690980911255,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,wwdc,Swift,0,29.330347061157227,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,wwdc,Swift,0,27.65625500679016,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,wwdc,Swift,0,27.71268081665039,,macpro-6,WedJun3025103PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,2048withPython,Swift,1,5.771,,macpro-5,SatMay30072158PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,2048withPython,Swift,1,5.886,,macpro-5,SatMay30072158PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,2048withPython,Swift,1,6.486,,macpro-5,SatMay30072158PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,2048withPython,Swift,1,5.811,,macpro-5,SatMay30072158PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,2048withPython,Swift,1,6.266,,macpro-5,SatMay30072158PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,2048withPython,Swift,1,5.881,,macpro-5,SatMay30072158PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
